can_id,can_nam,spe_id,spe_nam,ele_typ,can_off_sta,can_off_dis,can_off,can_par_aff,exp_amo,exp_dat,agg_amo,sup_opp,pur,pay,file_num,amn_ind,tra_id,ima_num,rec_dat,prev_file_num,dissem_dt
P60008059,"Bush, Jeb",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$77,270.02 ", ,$0.00 ,Oppose,online advertising,"Target Enterprises, LLC",1049584,N,SE.5831,2.01602E+17,2/16/16, ,2/15/16
P60008059,"Bush, Jeb",C00541292,Conservative Solutions PAC,P,SC,0,P,Rep,"$992,104.79 ", ,$0.00 ,Oppose,media placement,"Target Enterprises, LLC",1049584,N,SE.5823,2.01602E+17,2/16/16, ,2/15/16
P60006111,"CRUZ, RAFAEL EDWARD 'TED'",C00575373,KEEP THE PROMISE I,P,SC,0,P,Rep,"$6,250.00 ",12/10/15,$0.00 ,Support,MEDIA,NOSTROMO FILMS INC.,1037332,N,SE.4345,2.01512E+17,12/23/15, ,12/21/15
P60006111,"CRUZ, RAFAEL EDWARD 'TED'",C00575373,KEEP THE PROMISE I,P,SC,0,P,Rep,"$6,297.06 ",12/10/15,$0.00 ,Support,MEDIA,CAMBRIDGE ANALYTICA LLC,1037332,N,SE.4347,2.01512E+17,12/23/15, ,12/21/15
P60006111,"CRUZ, RAFAEL EDWARD 'TED'",C00575373,KEEP THE PROMISE I,P,SC,0,P,Rep,"$11,702.00 ",12/10/15,$0.00 ,Support,MEDIA,CAMBRIDGE ANALYTICA LLC,1037533,N,SE.4351,2.01512E+17,12/28/15, ,12/26/15
P60006111,"CRUZ, RAFAEL EDWARD 'TED'",C00575373,KEEP THE PROMISE I,P,SC,0,P,Rep,"$11,947.94 ",12/10/15,$0.00 ,Support,MEDIA,CAMBRIDGE ANALYTICA LLC,1037756,N,SE.4359,2.01601E+17,1/1/16, ,12/30/15
P60006111,"CRUZ, RAFAEL EDWARD 'TED'",C00575373,KEEP THE PROMISE I,P,SC,0,P,Rep,"$68,373.00 ",12/2/15,$0.00 ,Support,DIRECT MAIL EXPENSE,THE LUKENS COMPANY,1035206,N,SE.4314,2.01512E+17,12/9/15, ,12/7/15
P60006111,"CRUZ, RAFAEL EDWARD 'TED'",C00575373,KEEP THE PROMISE I,P,SC,0,P,Rep,"$92,300.00 ",12/2/15,$0.00 ,Support,DIRECT MAIL EXPENSE,THE MONACO GROUP,1035206,N,SE.4319,2.01512E+17,12/9/15, ,12/7/15
P60003670,"KASICH, JOHN R",C00581868,New Day for America,P,SC,0,P,Rep,"$1,500.00 ", ,$0.00 ,Support,DIGITAL ADVERTISING,Arena Online,1036760,N,SE.4248,2.01512E+17,12/18/15, ,12/16/15
P60003670,"KASICH, JOHN R",C00581868,New Day for America,P,SC,0,P,Rep,"$6,150.00 ",12/23/15,$0.00 ,Support,TELEPHONE BANK,"RING, LLC",1037293,N,SE.4255,2.01512E+17,12/23/15, ,12/21/15
P80001571,"Trump, Donald J.",C00603621,Our Principles PAC,P,SC,0,P,Rep,"$11,655.00 ", ,$0.00 ,Oppose,media production,"SPL Strategies, LLC",1049335,N,SE.4386,2.01602E+17,2/14/16, ,2/13/16
P80001571,"Trump, Donald J.",C00603621,Our Principles PAC,P,SC,0,P,Rep,$467.19 , ,$0.00 ,Oppose,Voter contact-email,Targeted Victory,1049588,N,SE.4421,2.01602E+17,2/16/16, ,2/15/16
P80001571,"Trump, Donald J.",C00603621,Our Principles PAC,P,SC,0,P,Rep,"$7,531.20 ", ,$0.00 ,Oppose,Voter contact-email,Campaign Solutions,1049588,N,SE.4419,2.01602E+17,2/16/16, ,2/15/16
P80001571,"Trump, Donald J.",C00603621,Our Principles PAC,P,SC,0,P,Rep,"$12,235.92 ", ,$0.00 ,Oppose,Voter contact-telephone calls,DDC Advocacy,1049588,N,SE.4406,2.01602E+17,2/16/16, ,2/15/16
P80001571,"Trump, Donald J.",C00603621,Our Principles PAC,P,SC,0,P,Rep,"$147,157.44 ", ,$0.00 ,Oppose,Direct mail services,DDC Advocacy,1049588,N,SE.4408,2.01602E+17,2/16/16, ,2/16/16
P80001571,"Trump, Donald J.",C00603621,Our Principles PAC,P,SC,0,P,Rep,$455.94 , ,$0.00 ,Oppose,Voter contact-email,Targeted Victory,1050217,N,SE.4429,2.01602E+17,2/18/16, ,2/17/16
P80001571,"Trump, Donald J.",C00603621,Our Principles PAC,P,SC,0,P,Rep,"$20,000.00 ", ,$0.00 ,Oppose,Online advertising,DDC Advocacy,1050217,N,SE.4431,2.01602E+17,2/18/16, ,2/17/16
P80001571,"Trump, Donald J.",C00603621,Our Principles PAC,P,SC,0,P,Rep,"$27,465.36 ", ,$0.00 ,Oppose,Voter contact-telephone calls,DDC Advocacy,1050217,N,SE.4433,2.01602E+17,2/18/16, ,2/17/16
P80001571,"Trump, Donald J.",C00603621,Our Principles PAC,P,SC,0,P,Rep,"$50,000.00 ", ,$0.00 ,Oppose,Media placement,GCW Media Services,1050217,N,SE.4427,2.01602E+17,2/18/16, ,2/17/16
P80001571,"Trump, Donald J.",C00603621,Our Principles PAC,P,SC,0,P,Rep,"$155,804.00 ", ,$0.00 ,Oppose,Direct mail services,DDC Advocacy,1050217,N,SE.4412,2.01602E+17,2/18/16, ,2/17/16
P80001571,"Trump, Donald J.",C00603621,Our Principles PAC,C,SC,0,P,Rep,"$3,500.50 ", ,$0.00 ,Oppose,Direct voter contact-printing,DDC Advocacy,1070359,N,SE.5490,2.01604E+17,4/27/16, ,4/25/16
P80001571,"Trump, Donald J.",C00603621,Our Principles PAC,P,SC,0,P,Rep,"$12,233.10 ", ,$0.00 ,Oppose,Voter contact-telephone calls,DDC Advocacy,1050913,N,SE.4436,2.01602E+17,2/19/16, ,2/19/16
P80001571,"Trump, Donald J.",C00603621,Our Principles PAC,P,SC,0,P,Rep,"$7,531.20 ", ,$0.00 ,Oppose,Voter contact-email,Campaign Solutions,1050913,N,SE.4445,2.01602E+17,2/19/16, ,2/19/16
P80001571,"Trump, Donald J.",C00603621,Our Principles PAC,P,SC,0,P,Rep,"$7,531.20 ", ,$0.00 ,Oppose,Voter contact-email,Campaign Solutions,1050913,N,SE.4442,2.01602E+17,2/19/16, ,2/19/16
P80001571,"Trump, Donald J.",C00603621,Our Principles PAC,P,SC,0,P,Rep,"$3,500.00 ", ,$0.00 ,Oppose,Research,Wenzel Strategies,1050913,N,SE.4439,2.01602E+17,2/19/16, ,2/19/16
P80001571,"Trump, Donald J.",C00603621,Our Principles PAC,P,SC,0,P,Rep,"$300,000.00 ", ,$0.00 ,Oppose,Media placement,GCW Media Services,1049281,N,SE.4379,2.01602E+17,2/13/16, ,2/13/16
P80001571,"Trump, Donald J.",C00603621,Our Principles PAC,P,SC,0,P,Rep,"$116,114.80 ", ,$0.00 ,Oppose,Direct mail services,DDC Advocacy,1049281,N,SE.4372,2.01602E+17,2/13/16, ,2/13/16
P80001571,"Trump, Donald J.",C00603621,Our Principles PAC,P,SC,0,P,Rep,"$76,515.60 ", ,$0.00 ,Oppose,Direct mail services,DDC Advocacy,1049281,N,SE.4374,2.01602E+17,2/13/16, ,2/13/16
P80001571,"Trump, Donald J.",C00603621,Our Principles PAC,C,SC,0,P,Rep,"$12,000.00 ", ,$0.00 ,Oppose,Direct voter contact,DDC Advocacy,1070359,N,SE.5476,2.01604E+17,4/27/16, ,4/25/16
P80001571,"Trump, Donald J.",C00603621,Our Principles PAC,P,SC,0,P,Rep,"$21,008.00 ", ,$0.00 ,Oppose,research,"The Tarrance Group, Inc.",1049281,N,SE.4383,2.01602E+17,2/13/16, ,2/13/16
P80001571,"Trump, Donald J.",C00603621,Our Principles PAC,P,SC,0,P,Rep,"$50,000.00 ", ,$0.00 ,Oppose,Online advertising,DDC Advocacy,1049281,N,SE.4376,2.01602E+17,2/13/16, ,2/13/16
P80003478,"HUCKABEE, MIKE",C00573923,PURSUING AMERICA'S GREATNESS,P,SC,0,P,Rep,"$60,560.61 ",12/10/15,$0.00 ,Support,Direct Mail - Postage & Production,Global Intermediate LLC,1035845,N,SE.4566,2.01512E+17,12/15/15, ,12/14/15
H0SC04257,"TREY, GOWDY",C00602813,SAVE THE AMERICAN WAY,G,SC,4,H,Rep,"$2,130.00 ",11/2/16,$0.00 ,Support,Reimbursement for list purchase for electronic communications,Amagi Strategies,1122765,N,WFT2016102156-1,2.01611E+17,11/2/16, ,11/2/16
